Count,Ranking,Name,Gender,Year
65,852.0,66.0,SUMMER,F,2005.0
66,829.0,67.0,ZOE,F,2005.0
67,823.0,68.0,NICOLE,F,2005.0
68,813.0,69.0,FAITH,F,2005.0
69,803.0,70.0,SIENNA,F,2005.0
70,743.0,71.0,BROOKE,F,2005.0
71,731.0,72.0,ALICIA,F,2005.0
72,711.0,73.0,HARRIET,F,2005.0
73,703.0,74.0,LILLY,F,2005.0
74,700.0,75.0,FRANCESCA,F,2005.0
75,695.0,76.0,EVA,F,2005.0
76,684.0,77.0,HOLLIE,F,2005.0
77,683.0,78.0,DEMI,F,2005.0
78,681.0,79.0,RACHEL,F,2005.0
79,680.0,80.0,NATASHA,F,2005.0
80,668.0,81.0,MOLLIE,F,2005.0
81,657.0,82.0,AVA,F,2005.0
82,655.0,83.0,AMELIE,F,2005.0
83,649.0,84.0,LYDIA,F,2005.0
84,640.0,85.0,ZARA,F,2005.0
85,637.0,86.0,GRACIE,F,2005.0
86,634.0,87.0,ALEXANDRA,F,2005.0
87,631.0,88.0,SKYE,F,2005.0
88,620.0,89.0,MATILDA,F,2005.0
89,613.0,90.0,LOLA,F,2005.0
90,594.0,91.0,MORGAN,F,2005.0
91,588.0,92.0,KIERA,F,2005.0
92,583.0,93.0,ELOISE,F,2005.0
93,571.0,94.0,LAURA,F,2005.0
94,557.0,95.0,TILLY,F,2005.0
95,542.0,96.0,SOFIA,F,2005.0
96,530.0,97.0,LAYLA,F,2005.0
97,527.0,98.0,MAYA,F,2005.0
98,524.0,99.0,KAYLEIGH,F,2005.0
99,510.0,100.0,NAOMI,F,2005.0
0,7804.0,1,JACK,M,2006.0
1,6616.0,2,THOMAS,M,2006.0
2,6519.0,3,JOSHUA,M,2006.0
3,5898.0,4,OLIVER,M,2006.0
4,5639.0,5,HARRY,M,2006.0
5,5411.0,6,JAMES,M,2006.0
6,4886.0,7,WILLIAM,M,2006.0
7,4844.0,8,DANIEL,M,2006.0
8,4844.0,8,SAMUEL,M,2006.0
9,4734.0,10,CHARLIE,M,2006.0
10,4279.0,11,JOSEPH,M,2006.0
11,4188.0,12,BENJAMIN,M,2006.0
12,3937.0,13,CALLUM,M,2006.0
13,3787.0,14,GEORGE,M,2006.0
14,3747.0,15,JAKE,M,2006.0
15,3702.0,16,ALFIE,M,2006.0
16,3475.0,17,LUKE,M,2006.0
17,3400.0,18,ETHAN,M,2006.0
18,3400.0,18,MATTHEW,M,2006.0
19,3239.0,20,MOHAMMED,M,2006.0
20,3238.0,21,LEWIS,M,2006.0
21,3193.0,22,JACOB,M,2006.0
22,3103.0,23,DYLAN,M,2006.0
23,3059.0,24,ALEXANDER,M,2006.0
24,2761.0,25,RYAN,M,2006.0
25,2674.0,26,ADAM,M,2006.0
26,2353.0,27,TYLER,M,2006.0
27,2325.0,28,HARVEY,M,2006.0
28,2248.0,29,MAX,M,2006.0
29,2096.0,30,CAMERON,M,2006.0
30,2068.0,31,JAMIE,M,2006.0
31,2063.0,32,LIAM,M,2006.0
32,2047.0,33,LEO,M,2006.0
33,1965.0,34,OWEN,M,2006.0
34,1951.0,35,CONNOR,M,2006.0
35,1926.0,36,HARRISON,M,2006.0
36,1894.0,37,NATHAN,M,2006.0
37,1845.0,38,BEN,M,2006.0
38,1798.0,39,HENRY,M,2006.0
39,1739.0,40,ARCHIE,M,2006.0
40,1666.0,41,MICHAEL,M,2006.0
41,1659.0,42,EDWARD,M,2006.0
42,1636.0,43,MUHAMMAD,M,2006.0
43,1620.0,44,AARON,M,2006.0
44,1565.0,45,KYLE,M,2006.0
45,1523.0,46,OSCAR,M,2006.0
46,1511.0,47,NOAH,M,2006.0
47,1493.0,48,LUCAS,M,2006.0
48,1451.0,49,RHYS,M,2006.0
49,1443.0,50,CHARLES,M,2006.0
50,1409.0,51.0,BRADLEY,M,2006.0
51,1388.0,52.0,TOBY,M,2006.0
52,1357.0,53.0,BRANDON,M,2006.0
53,1350.0,54.0,LOUIS,M,2006.0
54,1333.0,55.0,ISAAC,M,2006.0
55,1311.0,56.0,REECE,M,2006.0
56,1293.0,57.0,ALEX,M,2006.0
57,1274.0,58.0,KIERAN,M,2006.0
58,1262.0,59.0,FINLAY,M,2006.0
59,1242.0,60.0,FINLEY,M,2006.0
60,1232.0,61.0,LOGAN,M,2006.0
61,1230.0,62.0,MASON,M,2006.0
62,1213.0,63.0,KAI,M,2006.0
63,1187.0,64.0,RILEY,M,2006.0
64,1129.0,65.0,FREDDIE,M,2006.0
65,1125.0,66.0,JAYDEN,M,2006.0
66,1112.0,67.0,DAVID,M,2006.0
67,1092.0,68.0,HARLEY,M,2006.0
68,1043.0,69.0,KIAN,M,2006.0
69,1033.0,70.0,MOHAMMAD,M,2006.0
70,990.0,71.0,BAILEY,M,2006.0
71,952.0,72.0,SAM,M,2006.0
72,905.0,73.0,JOHN,M,2006.0
73,897.0,74.0,JOEL,M,2006.0
74,890.0,75.0,ROBERT,M,2006.0
75,884.0,76.0,LEON,M,2006.0
76,876.0,77.0,ELLIS,M,2006.0
77,844.0,78.0,JOE,M,2006.0
78,839.0,79.0,TAYLOR,M,2006.0
79,834.0,80.0,COREY,M,2006.0
80,826.0,81.0,LUCA,M,2006.0
81,825.0,82.0,BILLY,M,2006.0
82,824.0,83.0,CHRISTOPHER,M,2006.0
83,817.0,84.0,ASHTON,M,2006.0
84,813.0,85.0,EVAN,M,2006.0
85,804.0,86.0,AIDAN,M,2006.0
86,786.0,87.0,ELLIOT,M,2006.0
87,772.0,88.0,MORGAN,M,2006.0
88,769.0,89.0,HAYDEN,M,2006.0
89,756.0,90.0,JAY,M,2006.0
90,751.0,91.0,THEO,M,2006.0
91,734.0,92.0,DOMINIC,M,2006.0
92,727.0,93.0,ZACHARY,M,2006.0
93,715.0,94.0,SEBASTIAN,M,2006.0
94,714.0,95.0,SEAN,M,2006.0
95,681.0,96.0,ANDREW,M,2006.0
96,680.0,97.0,REUBEN,M,2006.0
97,658.0,98.0,GABRIEL,M,2006.0
98,619.0,99.0,FREDERICK,M,2006.0
99,594.0,100.0,EWAN,M,2006.0
0,5026.0,1,GRACE,F,2006.0
1,4961.0,2,OLIVIA,F,2006.0
2,4908.0,3,JESSICA,F,2006.0
3,4511.0,4,RUBY,F,2006.0
4,4474.0,5,EMILY,F,2006.0
5,4309.0,6,SOPHIE,F,2006.0
6,4031.0,7,CHLOE,F,2006.0
7,3506.0,8,LUCY,F,2006.0
8,3407.0,9,LILY,F,2006.0
9,3339.0,10,ELLIE,F,2006.0
10,3286.0,11,ELLA,F,2006.0
11,3233.0,12,CHARLOTTE,F,2006.0
12,3068.0,13,KATIE,F,2006.0
13,2975.0,14,MIA,F,2006.0
14,2946.0,15,HANNAH,F,2006.0
15,2907.0,16,AMELIA,F,2006.0
16,2827.0,17,MEGAN,F,2006.0
17,2329.0,18,HOLLY,F,2006.0
18,2318.0,19,AMY,F,2006.0
19,2306.0,20,ISABELLA,F,2006.0
20,2239.0,21,EVIE,F,2006.0
21,2210.0,22,MILLIE,F,2006.0
22,2147.0,23,ABIGAIL,F,2006.0
23,2067.0,24,FREYA,F,2006.0
24,1995.0,25,MOLLY,F,2006.0
25,1990.0,26,DAISY,F,2006.0
26,1989.0,27,EMMA,F,2006.0
27,1985.0,28,ERIN,F,2006.0
28,1945.0,29,ISABELLE,F,2006.0
29,1794.0,30,POPPY,F,2006.0
30,1750.0,31,JASMINE,F,2006.0
31,1634.0,32,PHOEBE,F,2006.0
32,1622.0,33,KEIRA,F,2006.0
33,1592.0,34,LEAH,F,2006.0
34,1581.0,35,CAITLIN,F,2006.0
35,1575.0,36,REBECCA,F,2006.0
36,1559.0,37,GEORGIA,F,2006.0
37,1512.0,38,LAUREN,F,2006.0
38,1494.0,39,AMBER,F,2006.0
39,1490.0,40,MADISON,F,2006.0
40,1476.0,41,ELIZABETH,F,2006.0
41,1388.0,42,ELEANOR,F,2006.0
42,1371.0,43,BETHANY,F,2006.0
43,1283.0,44,SCARLETT,F,2006.0
44,1281.0,45,ISABEL,F,2006.0
45,1266.0,46,PAIGE,F,2006.0
46,1180.0,47,ALICE,F,2006.0
47,1176.0,48,IMOGEN,F,2006.0
48,1137.0,49,SOPHIA,F,2006.0
49,1130.0,50,ANNA,F,2006.0
50,1101.0,51.0,LOLA,F,2006.0
51,1100.0,52.0,LIBBY,F,2006.0
52,1065.0,53.0,MAISIE,F,2006.0
53,1047.0,54.0,ISOBEL,F,2006.0
54,1020.0,55.0,BROOKE,F,2006.0
55,1008.0,56.0,TIA,F,2006.0
56,986.0,57.0,ALISHA,F,2006.0
57,976.0,58.0,SARAH,F,2006.0
58,973.0,59.0,GRACIE,F,2006.0
59,966.0,60.0,AVA,F,2006.0
60,952.0,61.0,FAITH,F,2006.0
61,937.0,62.0,SUMMER,F,2006.0
62,932.0,63.0,NIAMH,F,2006.0
63,930.0,64.0,EVE,F,2006.0
64,918.0,65.0,AIMEE,F,2006.0
65,910.0,66.0,COURTNEY,F,2006.0
66,881.0,67.0,MADDISON,F,2006.0
67,880.0,68.0,ROSIE,F,2006.0
68,870.0,69.0,SIENNA,F,2006.0
69,848.0,70.0,MATILDA,F,2006.0
70,842.0,71.0,LILLY,F,2006.0
71,822.0,72.0,MADELEINE,F,2006.0
72,820.0,73.0,SHANNON,F,2006.0
73,799.0,74.0,ZOE,F,2006.0
74,790.0,75.0,EVA,F,2006.0
75,775.0,76.0,SKYE,F,2006.0
76,772.0,77.0,NICOLE,F,2006.0
77,751.0,78.0,AMELIE,F,2006.0
78,735.0,79.0,MAYA,F,2006.0
79,727.0,80.0,ABBIE,F,2006.0
80,727.0,80.0,ZARA,F,2006.0
81,720.0,82.0,HARRIET,F,2006.0
82,718.0,83.0,HOLLIE,F,2006.0
83,684.0,84.0,RACHEL,F,2006.0
84,677.0,85.0,FRANCESCA,F,2006.0
85,652.0,86.0,LYDIA,F,2006.0
86,646.0,87.0,ALICIA,F,2006.0
87,630.0,88.0,SOFIA,F,2006.0
88,602.0,89.0,ALEXANDRA,F,2006.0
89,599.0,90.0,LAYLA,F,2006.0
90,585.0,91.0,NATASHA,F,2006.0
91,582.0,92.0,MOLLIE,F,2006.0
92,575.0,93.0,ISLA,F,2006.0
93,571.0,94.0,MORGAN,F,2006.0
94,562.0,95.0,DEMI,F,2006.0
95,539.0,96.0,MARTHA,F,2006.0
96,539.0,96.0,TILLY,F,2006.0
97,528.0,98.0,LARA,F,2006.0
98,528.0,98.0,TEGAN,F,2006.0
99,527.0,100.0,ELOISE,F,2006.0
0,7606.0,1,JACK,M,2007.0
1,6530.0,2,THOMAS,M,2007.0
2,6438.0,3,OLIVER,M,2007.0
3,6038.0,4,JOSHUA,M,2007.0
4,5851.0,5,HARRY,M,2007.0
5,5205.0,6,DANIEL,M,2007.0
6,5194.0,7,CHARLIE,M,2007.0
7,5148.0,8,WILLIAM,M,2007.0
8,5136.0,9,JAMES,M,2007.0
9,5014.0,10,ALFIE,M,2007.0
10,4825.0,11,SAMUEL,M,2007.0
11,3939.0,12,GEORGE,M,2007.0
12,3871.0,13,JOSEPH,M,2007.0
13,3638.0,14,BENJAMIN,M,2007.0
14,3544.0,15,ETHAN,M,2007.0
15,3468.0,16,LEWIS,M,2007.0
16,3436.0,17,MOHAMMED,M,2007.0
17,3351.0,18,JAKE,M,2007.0
18,3256.0,19,DYLAN,M,2007.0
19,3155.0,20,JACOB,M,2007.0
20,3125.0,21,LUKE,M,2007.0
21,3087.0,22,ALEXANDER,M,2007.0
22,3055.0,23,CALLUM,M,2007.0
23,2969.0,24,MATTHEW,M,2007.0
24,2817.0,25,RYAN,M,2007.0
25,2449.0,26,ADAM,M,2007.0
26,2401.0,27,LIAM,M,2007.0
27,2396.0,28,TYLER,M,2007.0
28,2189.0,29,HARVEY,M,2007.0
29,2123.0,30,HARRISON,M,2007.0
30,2121.0,31,MAX,M,2007.0
31,2118.0,32,JAYDEN,M,2007.0
32,1948.0,33,ARCHIE,M,2007.0
33,1919.0,34,CAMERON,M,2007.0
34,1867.0,35,HENRY,M,2007.0
35,1821.0,36,JAMIE,M,2007.0
36,1817.0,37,CONNOR,M,2007.0
37,1815.0,38,MUHAMMAD,M,2007.0
38,1782.0,39,LUCAS,M,2007.0
39,1780.0,40,EDWARD,M,2007.0
40,1777.0,41,OSCAR,M,2007.0
41,1762.0,42,ISAAC,M,2007.0
42,1697.0,43,LEO,M,2007.0
43,1689.0,44,NATHAN,M,2007.0
44,1677.0,45,OWEN,M,2007.0
45,1643.0,46,FINLEY,M,2007.0
46,1600.0,47,MICHAEL,M,2007.0
47,1585.0,48,BEN,M,2007.0
48,1509.0,49,AARON,M,2007.0
49,1480.0,50,NOAH,M,2007.0
50,1478.0,51.0,KYLE,M,2007.0
51,1477.0,52.0,TOBY,M,2007.0
52,1468.0,53.0,LOGAN,M,2007.0
53,1454.0,54.0,CHARLES,M,2007.0
54,1450.0,55.0,MASON,M,2007.0
55,1426.0,56.0,RHYS,M,2007.0
56,1400.0,57.0,RILEY,M,2007.0
57,1355.0,58.0,ALEX,M,2007.0
58,1343.0,59.0,FINLAY,M,2007.0
59,1338.0,60.0,LOUIS,M,2007.0
60,1281.0,61.0,KIERAN,M,2007.0
61,1198.0,62.0,KAI,M,2007.0
62,1188.0,63.0,DAVID,M,2007.0
63,1175.0,64.0,FREDDIE,M,2007.0
64,1172.0,65.0,REECE,M,2007.0
65,1167.0,66.0,BRANDON,M,2007.0
66,1126.0,67.0,KIAN,M,2007.0
67,1098.0,68.0,BRADLEY,M,2007.0
68,1091.0,69.0,HARLEY,M,2007.0
69,1079.0,70.0,BAILEY,M,2007.0
70,1026.0,71.0,MOHAMMAD,M,2007.0
71,999.0,72.0,LUCA,M,2007.0
72,974.0,73.0,THEO,M,2007.0
73,907.0,74.0,LEON,M,2007.0
74,905.0,75.0,JOHN,M,2007.0
75,869.0,76.0,SAM,M,2007.0
76,868.0,77.0,HAYDEN,M,2007.0
77,867.0,78.0,AIDAN,M,2007.0
78,862.0,79.0,ASHTON,M,2007.0
79,858.0,80.0,JOEL,M,2007.0
80,857.0,81.0,EVAN,M,2007.0
81,854.0,82.0,ZACHARY,M,2007.0
82,851.0,83.0,ELLIS,M,2007.0
83,831.0,84.0,ROBERT,M,2007.0
84,822.0,85.0,JOE,M,2007.0
85,814.0,86.0,CHRISTOPHER,M,2007.0
86,798.0,87.0,SEBASTIAN,M,2007.0
87,791.0,88.0,REUBEN,M,2007.0
88,786.0,89.0,BILLY,M,2007.0
89,784.0,90.0,TAYLOR,M,2007.0
90,776.0,91.0,ELLIOT,M,2007.0
91,758.0,92.0,GABRIEL,M,2007.0
92,702.0,93.0,COREY,M,2007.0
93,701.0,94.0,MORGAN,M,2007.0
94,674.0,95.0,JAY,M,2007.0
95,668.0,96.0,LOUIE,M,2007.0
96,664.0,97.0,SEAN,M,2007.0
97,655.0,98.0,DOMINIC,M,2007.0
98,629.0,99.0,ANDREW,M,2007.0
99,627.0,100.0,FREDERICK,M,2007.0
0,4983.0,1,RUBY,F,2007.0
1,4939.0,2,GRACE,F,2007.0
2,4814.0,3,OLIVIA,F,2007.0
3,4732.0,4,EMILY,F,2007.0
4,4595.0,5,JESSICA,F,2007.0
5,4188.0,6,SOPHIE,F,2007.0
6,4019.0,7,CHLOE,F,2007.0
7,4011.0,8,LILY,F,2007.0
8,3671.0,9,ELLA,F,2007.0
9,3250.0,10,AMELIA,F,2007.0
10,3178.0,11,LUCY,F,2007.0
11,3055.0,12,CHARLOTTE,F,2007.0
12,2970.0,13,MIA,F,2007.0
13,2955.0,14,ELLIE,F,2007.0
14,2936.0,15,EVIE,F,2007.0
15,2701.0,16,HANNAH,F,2007.0
16,2524.0,17,MEGAN,F,2007.0
17,2522.0,18,KATIE,F,2007.0
18,2364.0,19,ISABELLA,F,2007.0
19,2237.0,20,HOLLY,F,2007.0
20,2161.0,21,ISABELLE,F,2007.0
21,2125.0,22,MILLIE,F,2007.0
22,2031.0,23,AMY,F,2007.0
23,2013.0,24,ABIGAIL,F,2007.0
24,1988.0,25,DAISY,F,2007.0
25,1949.0,26,FREYA,F,2007.0
26,1888.0,27,ERIN,F,2007.0
27,1886.0,28,POPPY,F,2007.0
28,1854.0,29,EMMA,F,2007.0
29,1845.0,30,MOLLY,F,2007.0
30,1769.0,31,PHOEBE,F,2007.0
31,1695.0,32,JASMINE,F,2007.0
32,1568.0,33,IMOGEN,F,2007.0
33,1561.0,34,CAITLIN,F,2007.0
34,1410.0,35,MADISON,F,2007.0
35,1409.0,36,ELIZABETH,F,2007.0
36,1398.0,37,SOPHIA,F,2007.0
37,1377.0,38,AVA,F,2007.0
38,1375.0,39,LEAH,F,2007.0
39,1369.0,40,SCARLETT,F,2007.0
40,1354.0,41,KEIRA,F,2007.0
41,1313.0,42,GEORGIA,F,2007.0
42,1303.0,43,ALICE,F,2007.0
43,1288.0,44,SUMMER,F,2007.0
44,1270.0,45,ISABEL,F,2007.0
45,1246.0,46,LOLA,F,2007.0
46,1237.0,47,REBECCA,F,2007.0
47,1236.0,48,AMBER,F,2007.0
48,1235.0,49,ELEANOR,F,2007.0
49,1234.0,50,BETHANY,F,2007.0
50,1225.0,51.0,LAUREN,F,2007.0
51,1215.0,52.0,EVA,F,2007.0
52,1182.0,53.0,BROOKE,F,2007.0
53,1171.0,54.0,LILLY,F,2007.0
54,1167.0,55.0,PAIGE,F,2007.0
55,1117.0,56.0,LIBBY,F,2007.0
56,1095.0,57.0,ISOBEL,F,2007.0
57,1052.0,58.0,ANNA,F,2007.0
58,1039.0,59.0,AMELIE,F,2007.0
59,1026.0,60.0,MAISIE,F,2007.0
60,987.0,61.0,ROSIE,F,2007.0
61,981.0,62.0,MATILDA,F,2007.0
62,971.0,63.0,SIENNA,F,2007.0
63,967.0,64.0,MADDISON,F,2007.0
64,964.0,65.0,ISLA,F,2007.0
65,932.0,66.0,TIA,F,2007.0
66,930.0,67.0,SKYE,F,2007.0
67,928.0,68.0,GRACIE,F,2007.0
68,901.0,69.0,NIAMH,F,2007.0
69,897.0,70.0,SARAH,F,2007.0
70,897.0,70.0,ZARA,F,2007.0
71,883.0,72.0,ALISHA,F,2007.0
72,821.0,73.0,FAITH,F,2007.0
73,821.0,73.0,HARRIET,F,2007.0
74,805.0,75.0,EVE,F,2007.0
75,800.0,76.0,AIMEE,F,2007.0
76,771.0,77.0,LACEY,F,2007.0
77,759.0,78.0,MAYA,F,2007.0
78,756.0,79.0,COURTNEY,F,2007.0
79,751.0,80.0,ZOE,F,2007.0
80,746.0,81.0,SOFIA,F,2007.0
81,715.0,82.0,LAYLA,F,2007.0
82,710.0,83.0,HOLLIE,F,2007.0
83,707.0,84.0,MADELEINE,F,2007.0
84,707.0,84.0,NICOLE,F,2007.0
85,667.0,86.0,LYDIA,F,2007.0
86,658.0,87.0,MARTHA,F,2007.0
87,655.0,88.0,ABBIE,F,2007.0
88,620.0,89.0,FRANCESCA,F,2007.0
89,607.0,90.0,LEXIE,F,2007.0
90,602.0,91.0,SHANNON,F,2007.0
91,601.0,92.0,JULIA,F,2007.0
92,579.0,93.0,MARIA,F,2007.0
93,578.0,94.0,ALEXANDRA,F,2007.0
94,576.0,95.0,ROSE,F,2007.0
95,570.0,96.0,ALICIA,F,2007.0
96,554.0,97.0,TILLY,F,2007.0
97,537.0,98.0,RACHEL,F,2007.0
98,535.0,99.0,VICTORIA,F,2007.0
99,534.0,100.0,EVELYN,F,2007.0
0,8010.0,1,JACK,M,2008.0
1,7417.0,2,OLIVER,M,2008.0
2,6062.0,3,THOMAS,M,2008.0
3,6008.0,4,HARRY,M,2008.0
4,5716.0,5,JOSHUA,M,2008.0
5,5566.0,6,ALFIE,M,2008.0
6,5291.0,7,CHARLIE,M,2008.0
7,5191.0,8,DANIEL,M,2008.0
8,5170.0,9,JAMES,M,2008.0
9,5169.0,10,WILLIAM,M,2008.0
10,4624.0,11,SAMUEL,M,2008.0
11,4214.0,12,GEORGE,M,2008.0
12,3764.0,13,JOSEPH,M,2008.0
13,3482.0,14,LEWIS,M,2008.0
14,3451.0,15,ETHAN,M,2008.0
15,3442.0,16,MOHAMMED,M,2008.0
16,3373.0,17,DYLAN,M,2008.0
17,3275.0,18,BENJAMIN,M,2008.0
18,3215.0,19,ALEXANDER,M,2008.0
19,3127.0,20,JACOB,M,2008.0
20,3048.0,21,RYAN,M,2008.0
21,2986.0,22,LIAM,M,2008.0
22,2793.0,23,JAKE,M,2008.0
23,2708.0,24,MAX,M,2008.0
24,2582.0,25,LUKE,M,2008.0
25,2575.0,26,TYLER,M,2008.0
26,2543.0,27,CALLUM,M,2008.0
27,2531.0,28,MATTHEW,M,2008.0
28,2519.0,29,JAYDEN,M,2008.0
29,2432.0,30,OSCAR,M,2008.0
30,2316.0,31,ARCHIE,M,2008.0
31,2313.0,32,ADAM,M,2008.0
32,2203.0,33,RILEY,M,2008.0
33,2195.0,34,HARVEY,M,2008.0
34,2153.0,35,HARRISON,M,2008.0
35,2103.0,36,LUCAS,M,2008.0
36,2081.0,37,MUHAMMAD,M,2008.0
37,2003.0,38,HENRY,M,2008.0
38,1948.0,39,ISAAC,M,2008.0
39,1903.0,40,LEO,M,2008.0
40,1877.0,41,CONNOR,M,2008.0
41,1825.0,42,EDWARD,M,2008.0
42,1808.0,43,FINLEY,M,2008.0
43,1707.0,44,LOGAN,M,2008.0
44,1678.0,45,NOAH,M,2008.0
45,1627.0,46,CAMERON,M,2008.0
46,1611.0,47,ALEX,M,2008.0
47,1607.0,48,OWEN,M,2008.0
48,1600.0,49,RHYS,M,2008.0
49,1586.0,50,NATHAN,M,2008.0
50,1533.0,51.0,JAMIE,M,2008.0
51,1517.0,52.0,MICHAEL,M,2008.0
52,1493.0,53.0,MASON,M,2008.0
53,1382.0,54.0,TOBY,M,2008.0
54,1362.0,55.0,AARON,M,2008.0
55,1346.0,56.0,CHARLES,M,2008.0
56,1339.0,57.0,BEN,M,2008.0
57,1295.0,58.0,THEO,M,2008.0
58,1205.0,59.0,LOUIS,M,2008.0
59,1200.0,60.0,FINLAY,M,2008.0
60,1200.0,60.0,FREDDIE,M,2008.0
61,1138.0,62.0,LEON,M,2008.0
62,1135.0,63.0,HARLEY,M,2008.0
63,1134.0,64.0,DAVID,M,2008.0
64,1106.0,65.0,MOHAMMAD,M,2008.0
65,1096.0,66.0,REECE,M,2008.0
66,1093.0,67.0,KIAN,M,2008.0
67,1057.0,68.0,KAI,M,2008.0
68,1030.0,69.0,KYLE,M,2008.0
69,1012.0,70.0,BRANDON,M,2008.0
70,1007.0,71.0,HAYDEN,M,2008.0
71,995.0,72.0,ZACHARY,M,2008.0
72,975.0,73.0,KIERAN,M,2008.0
73,974.0,74.0,LUCA,M,2008.0
74,955.0,75.0,ASHTON,M,2008.0
75,939.0,76.0,BAILEY,M,2008.0
76,914.0,77.0,SEBASTIAN,M,2008.0
77,912.0,78.0,GABRIEL,M,2008.0
78,901.0,79.0,SAM,M,2008.0
79,890.0,80.0,EVAN,M,2008.0
80,849.0,81.0,BRADLEY,M,2008.0
81,821.0,82.0,ELLIOT,M,2008.0
82,810.0,83.0,JOHN,M,2008.0
83,791.0,84.0,TAYLOR,M,2008.0
84,786.0,85.0,JOE,M,2008.0
85,778.0,86.0,COREY,M,2008.0
86,768.0,87.0,REUBEN,M,2008.0
87,766.0,88.0,JOEL,M,2008.0
88,764.0,89.0,ELLIS,M,2008.0
89,764.0,89.0,ROBERT,M,2008.0
90,749.0,91.0,AIDAN,M,2008.0
91,749.0,91.0,BLAKE,M,2008.0
92,729.0,93.0,LOUIE,M,2008.0
93,725.0,94.0,CHRISTOPHER,M,2008.0
94,722.0,95.0,EWAN,M,2008.0
95,687.0,96.0,JAY,M,2008.0
96,681.0,97.0,MORGAN,M,2008.0
97,678.0,98.0,BILLY,M,2008.0
98,649.0,99.0,SEAN,M,2008.0
99,624.0,100.0,ZAK,M,2008.0
0,5325.0,1,OLIVIA,F,2008.0
1,4931.0,2,RUBY,F,2008.0
2,4881.0,3,EMILY,F,2008.0
3,4775.0,4,GRACE,F,2008.0
4,4672.0,5,JESSICA,F,2008.0
5,4605.0,6,CHLOE,F,2008.0
6,4380.0,7,SOPHIE,F,2008.0
7,4047.0,8,LILY,F,2008.0
8,3440.0,9,AMELIA,F,2008.0
9,3281.0,10,EVIE,F,2008.0
10,3121.0,11,MIA,F,2008.0
11,3042.0,12,ELLA,F,2008.0
12,2939.0,13,CHARLOTTE,F,2008.0
13,2876.0,14,LUCY,F,2008.0
14,2515.0,15,MEGAN,F,2008.0
15,2505.0,16,ELLIE,F,2008.0
16,2460.0,17,ISABELLE,F,2008.0
17,2424.0,18,ISABELLA,F,2008.0
18,2335.0,19,HANNAH,F,2008.0
19,2324.0,20,KATIE,F,2008.0
20,2314.0,21,AVA,F,2008.0
21,2275.0,22,HOLLY,F,2008.0
22,2270.0,23,SUMMER,F,2008.0
23,2177.0,24,MILLIE,F,2008.0
24,2134.0,25,DAISY,F,2008.0
25,2116.0,26,PHOEBE,F,2008.0
26,2111.0,27,FREYA,F,2008.0
27,1975.0,28,POPPY,F,2008.0
28,1973.0,29,ABIGAIL,F,2008.0
29,1818.0,30,ERIN,F,2008.0
30,1744.0,31,EMMA,F,2008.0
31,1737.0,32,MOLLY,F,2008.0
32,1712.0,33,IMOGEN,F,2008.0
33,1702.0,34,AMY,F,2008.0
34,1656.0,35,JASMINE,F,2008.0
35,1599.0,36,ISLA,F,2008.0
36,1574.0,37,SCARLETT,F,2008.0
37,1559.0,38,LEAH,F,2008.0
38,1510.0,39,SOPHIA,F,2008.0
39,1509.0,40,ELIZABETH,F,2008.0
40,1505.0,41,EVA,F,2008.0
41,1484.0,42,BROOKE,F,2008.0
42,1418.0,43,MATILDA,F,2008.0
43,1330.0,44,CAITLIN,F,2008.0
44,1294.0,45,KEIRA,F,2008.0
45,1283.0,46,ALICE,F,2008.0
46,1276.0,47,LOLA,F,2008.0
47,1268.0,48,LILLY,F,2008.0
48,1228.0,49,AMBER,F,2008.0
49,1217.0,50,ISABEL,F,2008.0
50,1201.0,51.0,LAUREN,F,2008.0
51,1172.0,52.0,GRACIE,F,2008.0
52,1169.0,53.0,GEORGIA,F,2008.0
53,1151.0,54.0,ELEANOR,F,2008.0
54,1144.0,55.0,BETHANY,F,2008.0
55,1133.0,56.0,MADISON,F,2008.0
56,1109.0,57.0,AMELIE,F,2008.0
57,1066.0,58.0,LACEY,F,2008.0
58,1064.0,59.0,ISOBEL,F,2008.0
59,1064.0,59.0,PAIGE,F,2008.0
60,1056.0,61.0,SIENNA,F,2008.0
61,1048.0,62.0,LIBBY,F,2008.0
62,1042.0,63.0,MAISIE,F,2008.0
63,1028.0,64.0,ANNA,F,2008.0
64,999.0,65.0,ROSIE,F,2008.0
65,996.0,66.0,REBECCA,F,2008.0
66,992.0,67.0,TIA,F,2008.0
67,978.0,68.0,LAYLA,F,2008.0
68,964.0,69.0,MAYA,F,2008.0
69,958.0,70.0,NIAMH,F,2008.0
70,938.0,71.0,ZARA,F,2008.0
71,930.0,72.0,SARAH,F,2008.0
72,904.0,73.0,LEXI,F,2008.0
73,890.0,74.0,MADDISON,F,2008.0
74,880.0,75.0,ALISHA,F,2008.0
75,836.0,76.0,SKYE,F,2008.0
76,836.0,76.0,SOFIA,F,2008.0
77,784.0,78.0,NICOLE,F,2008.0
78,775.0,79.0,LEXIE,F,2008.0
79,761.0,80.0,FAITH,F,2008.0
80,750.0,81.0,MARTHA,F,2008.0
81,749.0,82.0,HARRIET,F,2008.0
82,748.0,83.0,ZOE,F,2008.0
83,742.0,84.0,EVE,F,2008.0
84,713.0,85.0,JULIA,F,2008.0
85,710.0,86.0,AIMEE,F,2008.0
